,title,release_year,popularity
757,Trainspotting,1996,19.348466
758,Til There Was You,1997,2.700061
759,Independence Day,1996,17.634197
760,Stealing Beauty,1996,6.418805
761,The Fan,1996,12.202063
762,The Hunchback of Notre Dame,1996,13.553999
763,The Cable Guy,1996,7.586577
764,Kingpin,1996,11.633347
765,Eraser,1996,6.919314
766,The Gate of Heavenly Peace,1995,0.10705
767,The Nutty Professor,1996,9.651581
768,"I, the Worst of All",1990,0.202495
769,An Unforgettable Summer,1994,0.826372
770,A Hungarian Fairy Tale,1987,0.043125
771,My Life and Times With Antonin Artaud,1993,0.000308
772,Midnight Dancers,1994,0.05956
773,Somebody to Love,1994,0.970688
774,A Very Natural Thing,1974,0.147662
775,The Old Lady Who Walked in the Sea,1991,0.573423
776,Daylight,1996,11.995799
777,The Frighteners,1996,12.09096
778,Lone Star,1996,9.069963
779,Harriet the Spy,1996,4.086563
780,Phenomenon,1996,5.575992
781,Walking and Talking,1996,0.913281
782,She's the One,1996,10.827266
783,A Time to Kill,1996,13.309013
784,American Buffalo,1996,7.031279
785,Rendezvous in Paris,1995,0.227128
786,Alaska,1996,2.318141
787,Fled,1996,3.906949
788,Kazaam,1996,8.962892
789,Magic Hunter,1994,0.091984
790,Larger Than Life,1996,3.521921
791,A Boy Called Hate,1996,1.56604
792,Power 98,1996,0.926867
793,Two Deaths,1995,0.145092
794,A Very Brady Sequel,1996,9.898696
795,Stefano Quantestorie,1993,0.036699
796,Death in the Garden,1956,1.116063
797,Hedd Wyn,1992,0.270432
798,La Collectionneuse,1967,1.683348
799,Kaspar Hauser,1993,0.000578
800,Regular Guys,1996,1.165202
801,Diebinnen,1996,0.106345
802,The Convent,1995,1.606957
803,The Adventures of Pinocchio,1996,7.523528
804,Joe's Apartment,1996,9.490858
805,The First Wives Club,1996,10.177303
806,Stonewall,1995,0.940228
807,Ransom,1996,8.772188
808,High School High,1996,4.220058
809,Phat Beach,1996,0.879852
810,Foxfire,1996,3.186891
811,Chain Reaction,1996,15.874491
812,Matilda,1996,10.034915
813,Emma,1996,6.593011
814,The Crow: City of Angels,1996,6.554679
815,House Arrest,1996,12.297782
816,Eyes Without a Face,1960,9.935891
817,Bordello of Blood,1996,3.450402
818,Lotto Land,1995,0.042365
819,The Story of Xinghua,1994,0.001652
820,The Day the Sun Turned Cold,1994,0.076062
821,Flirt,1995,1.663948
822,The Big Squeeze,1996,0.404501
823,The Spitfire Grill,1996,1.19589
824,Escape from L.A.,1996,12.229381
825,Cyclo,1995,1.781952
826,Basquiat,1996,4.797674
827,Tin Cup,1996,6.24966
828,Dingo,1991,0.124273
829,The Ballad of Narayama,1958,0.969254
830,Every Other Weekend,1990,0.629807
831,Mille bolle blu,1993,0.03537
832,Crows and Sparrows,1949,0.036478
833,The Godfather,1972,41.109264
834,Maybe... Maybe Not,1994,8.593319
835,Police Story 3: Supercop,1992,6.751864
836,Manny & Lo,1996,1.143656
837,Wife,1953,0.096079
838,Wife,1953,0.619388
839,Small Faces,1996,0.90913
840,Bound,1996,12.449574
841,Carpool,1996,3.714049
842,Death in Brunswick,1990,0.913987
843,Kansas City,1996,5.130136
844,Gone Fishin',1997,2.289647
845,Lover's Knot,1996,0.14315
846,Vive L'Amour,1994,1.404588
847,Shadow of Angels,1976,0.364246
848,Killer: A Journal of Murder,1996,0.705136
849,Nothing to Lose,1994,0.001771
850,Project S,1993,1.262539
851,Girls Town,1996,0.635669
852,Bye-Bye,1995,0.109406
853,The Relic,1997,7.699967
854,The Island of Dr. Moreau,1996,12.725343
855,First Kid,1996,6.510437
856,The Trigger Effect,1996,9.028947
857,Sweet Nothing,1995,0.234665
858,Bogus,1996,2.523605
859,Bulletproof,1996,7.859132
860,Talk of Angels,1998,0.978989
861,The Land Before Time III: The Time of the Great Giving,1995,6.372442
862,1-900,1994,0.062128
863,Baton Rouge,1988,0.437895
864,Halloween: The Curse of Michael Myers,1995,8.768288
865,Twelfth Night,1996,4.69668
866,Mother Night,1996,6.038784
867,Liebelei,1933,0.472479
868,Venice,2010,0.14713
869,Wild Reeds,1994,2.115268
870,For Whom the Bell Tolls,1943,14.373861
871,The Philadelphia Story,1940,8.888069
872,Singin' in the Rain,1952,11.064858
873,An American in Paris,1951,5.565203
874,Funny Face,1957,5.461487
875,Breakfast at Tiffany's,1961,10.879289
876,Vertigo,1958,18.20822
877,Rear Window,1954,17.911314
878,It Happened One Night,1934,6.465257
879,Gaslight,1944,14.545058
880,The Gay Divorcee,1934,2.863935
881,North by Northwest,1959,12.410427
882,The Apartment,1960,11.994281
883,Some Like It Hot,1959,11.845107
884,Charade,1963,7.098731
885,Casablanca,1942,13.916101
886,The Maltese Falcon,1941,5.782544
887,My Fair Lady,1964,12.494394
888,Sabrina,1954,7.359741
889,Roman Holiday,1953,11.954806
890,The Little Princess,1939,5.640722
891,Meet Me in St. Louis,1944,7.331511
892,The Wizard of Oz,1939,22.064932
893,Gone with the Wind,1939,14.240357
894,My Favorite Year,1982,2.923672
895,Sunset Boulevard,1950,11.709777
896,Citizen Kane,1941,15.811921
897,2001: A Space Odyssey,1968,22.494622
898,Golden Earrings,1947,0.949155
899,All About Eve,1950,12.06308
900,The Women,1939,5.076649
901,Rebecca,1940,8.590813
902,Foreign Correspondent,1940,9.955445
903,Notorious,1946,10.135111
904,Spellbound,1945,5.47596
905,An Affair to Remember,1957,9.813419
906,To Catch a Thief,1955,5.490505
907,Father of the Bride,1950,2.469167
908,The Band Wagon,1953,3.573935
909,Ninotchka,1939,5.120036
910,Love in the Afternoon,1957,8.196679
911,Gigi,1958,10.36311
912,The Reluctant Debutante,1958,1.954175
913,The Adventures of Robin Hood,1938,10.685036
914,The Mark of Zorro,1940,7.431939
915,Laura,1944,9.884516
916,The Ghost and Mrs. Muir,1947,3.008607
917,Lost Horizon,1937,3.166544
918,Top Hat,1935,7.122093
919,To Be or Not to Be,1942,7.274948
920,My Man Godfrey,1936,5.480098
921,Giant,1956,10.864284
922,East of Eden,1955,6.42883
923,The Thin Man,1934,10.573867
924,His Girl Friday,1940,9.88321
925,Around the World in Eighty Days,1956,6.164226
926,It's a Wonderful Life,1946,15.031588
927,Mr. Smith Goes to Washington,1939,8.168694
928,Bringing Up Baby,1938,6.60577
929,Penny Serenade,1941,2.446972
930,The Scarlet Letter,1926,0.284522
931,Lady of Burlesque,1943,0.264695
932,Of Human Bondage,1934,1.831221
933,Angel on My Shoulder,1946,0.594433
934,Little Lord Fauntleroy,1936,4.709847
935,They Made Me a Criminal,1939,1.758391
936,The Inspector General,1949,0.896505
937,Angel and the Badman,1947,8.08426
938,The 39 Steps,1935,5.865697
939,A Walk in the Sun,1945,8.85591
940,The Outlaw,1943,1.450989
941,Night of the Living Dead,1968,14.384198
942,The African Queen,1951,6.636872
943,Beat the Devil,1953,2.001733
944,Cat on a Hot Tin Roof,1958,11.794846
945,The Last Time I Saw Paris,1954,0.912955
946,Meet John Doe,1941,10.750619
947,Algiers,1938,0.348765
948,Something to Sing About,1937,0.367546
949,A Farewell to Arms,1932,1.914697
950,A Farewell to Arms,1932,2.411191
951,Moonlight Murder,1936,0.283269
952,Nothing Personal,1996,0.064512
953,"Yes, Madam",1985,1.060097
954,Dangerous Ground,1997,1.463219
955,Picnic,1955,8.500509
956,Madagascar Skin,1995,0.580724
957,The Pompatus of Love,1996,0.537795
958,Small Wonders,1995,0.00264
959,Fly Away Home,1996,5.511155
960,Bliss,1997,1.262649
961,Grace of My Heart,1996,9.364418
962,Brother of Sleep,1995,0.751733
963,Maximum Risk,1996,7.370163
964,Michael Collins,1996,6.728199
965,The Rich Man's Wife,1996,6.746475
966,Infinity,1996,1.226688
967,Big Night,1996,2.702973
968,Last Man Standing,1996,11.845918
969,Caught,1996,1.625873
970,Set It Off,1996,6.85606
971,2 Days in the Valley,1996,4.989276
972,Curdled,1996,2.781581
973,L'associé,1979,0.000308
974,Ed's Next Move,1996,0.550278
975,Extreme Measures,1996,4.990506
976,The Glimmer Man,1996,5.918737
977,D3: The Mighty Ducks,1996,5.511475
978,The Chamber,1996,3.998494
979,The Apple Dumpling Gang,1975,4.040945
980,"Davy Crockett, King of the Wild Frontier",1955,5.497359
981,Escape to Witch Mountain,1975,7.151691
982,The Love Bug,1968,10.091707
983,Herbie Rides Again,1974,4.914603
984,Old Yeller,1957,12.887829
985,The Parent Trap,1961,5.807074
986,Pollyanna,1960,3.254308
987,Homeward Bound: The Incredible Journey,1993,7.186506
988,The Shaggy Dog,1959,3.404213
989,Swiss Family Robinson,1960,4.623089
990,That Darn Cat!,1965,2.803679
991,"20,000 Leagues Under the Sea",1954,8.722406
992,Cool Runnings,1993,8.30721
993,Angels in the Outfield,1994,10.892812
994,Cinderella,1950,14.436858
995,Winnie the Pooh and the Blustery Day,1968,1.054814
996,The Three Caballeros,1944,8.702472
997,The Sword in the Stone,1963,10.636458
998,So Dear to My Heart,1948,0.901443
999,Robin Hood: Prince of Thieves,1991,10.639244
1000,Mary Poppins,1964,15.11549
1001,Dumbo,1941,14.655879
1002,Pete's Dragon,1977,7.644722
1003,Bedknobs and Broomsticks,1971,10.362012
1004,Alice in Wonderland,1951,16.488937
1005,The Fox and the Hound,1981,10.197106
1006,Freeway,1996,7.088533
1007,The Sound of Music,1965,9.06773
1008,Die Hard,1988,16.640522
1009,The Lawnmower Man,1992,6.685948
1010,Unhook the Stars,1996,5.52185
1011,Synthetic Pleasures,1995,0.001177
1012,The Secret Agent,1996,2.943911
1013,Secrets & Lies,1996,11.223572
1014,That Thing You Do!,1996,8.685761
1015,To Gillian on Her 37th Birthday,1996,3.263681
1016,Surviving Picasso,1996,2.167132
1017,Love Is All There Is,1996,0.453988
1018,Beautiful Thing,1996,5.766163
1019,The Long Kiss Goodnight,1996,14.482345
1020,The Ghost and the Darkness,1996,10.789928
1021,Looking for Richard,1996,2.653817
1022,Trees Lounge,1996,3.464286
1023,The Proprietor,1996,0.4319
1024,Normal Life,1996,0.881187
1025,Get on the Bus,1996,5.230661
1026,Shadow Conspiracy,1997,3.733574
1027,Jude,1996,3.379677
1028,Everyone Says I Love You,1996,9.649113
1029,Bitter Sugar,1996,0.401227
1030,Romeo + Juliet,1996,11.774061
1031,Swingers,1996,6.578025
1032,Sleepers,1996,9.198283
1033,The Sunchaser,1996,2.35809
1034,Johns,1996,0.271674
1035,Aladdin and the King of Thieves,1996,8.654244
1036,The Woman in Question,1952,0.757337
1037,Shall We Dance,1937,3.786353
1038,A Damsel in Distress,1937,1.685981
1039,Crossfire,1947,3.770441
1040,"Murder, My Sweet",1944,3.433265
1041,Macao,1952,1.715751
1042,For the Moment,1993,0.347124
1043,Willy Wonka & the Chocolate Factory,1971,12.416635
1044,The Sexual Life of the Belgians,1994,0.297781
1045,The Innocents,1961,7.667964
1046,Sleeper,1973,6.048904
1047,Bananas,1971,4.331819
1048,A Fish Called Wanda,1988,11.400353
1049,Life of Brian,1979,10.714173
1050,Victor/Victoria,1982,5.378996
1051,The Candidate,1972,11.862375
1052,The Great Race,1965,4.473327
1053,Bonnie and Clyde,1967,12.109198
1054,The Old Man and the Sea,1958,1.728104
1055,Dial M for Murder,1954,7.853231
1056,Madame Butterfly,1995,0.1489
1057,Dirty Dancing,1987,14.044122
1058,Reservoir Dogs,1992,12.22034
1059,Platoon,1986,18.206972
1060,Weekend at Bernie's,1989,8.051891
1061,Basic Instinct,1992,16.628427
1062,The Doors,1991,7.829619
1063,The Crying Game,1992,7.404329
1064,Glengarry Glen Ross,1992,6.792215
1065,Sophie's Choice,1982,15.417202
1066,E.T. the Extra-Terrestrial,1982,19.358546
1067,The Search for One-eye Jimmy,1994,0.617014
1068,A Christmas Carol,1938,1.896952
1069,Days of Thunder,1990,7.046753
1070,Top Gun,1986,20.301019
1071,American Strays,1996,0.51063
1072,Rebel Without a Cause,1955,10.968169
1073,A Streetcar Named Desire,1951,7.301719
1074,Children of the Corn IV: The Gathering,1996,7.97048
1075,The Leopard Son,1996,0.002079
1076,Charm's  Incidents,1996,0.001193
1077,Bird of Prey,1995,0.564117
1078,Microcosmos,1996,10.793031
1079,Palookaville,1995,1.669597
1080,The Associate,1996,3.277612
1081,The Funeral,1996,2.772039
1082,The Sleepover,2013,0.135596
1083,A Single Girl,1995,1.813577
1084,The Eighth Day,1996,2.887239
1085,North Star,1996,2.753163
1086,Drunks,1997,0.587824
1087,The People vs. Larry Flynt,1996,9.178371
1088,Glory Daze,1995,10.738755
1089,A Perfect Candidate,1996,0.112669
1090,On Golden Pond,1981,12.252186
1091,The Return of the Pink Panther,1975,6.501177
1092,Drop Dead Fred,1991,7.88101
1093,The Abyss,1989,9.809585
1094,The Fog,1980,9.194572
1095,Escape from New York,1981,10.124544
1096,The Howling,1981,6.715512
1097,Jean de Florette,1986,4.883274
1098,Manon of the Spring,1986,5.939394
1099,Johnny 100 Pesos,1993,0.149107
1100,Private Benjamin,1980,11.431866
1101,Monty Python and the Holy Grail,1975,10.43389
1102,Hustler White,1996,1.068288
1103,Dadetown,1995,0.037353
1104,Everything Relative,1996,0.104276
1105,Entertaining Angels - The Dorothy Day Story,1996,0.051135
1106,Three Lives and Only One Death,1996,1.163947
1107,The Line King: The Al Hirschfeld Story,1996,0.001663
1108,Snowriders,1996,0.001223
1109,Curtis's Charm,1995,0.001648
1110,When We Were Kings,1996,3.60795
1111,The Wrong Trousers,1993,7.771233
1112,JLG/JLG: Self-Portrait in December,1995,0.441965
1113,The Return of Martin Guerre,1982,1.233692
1114,Faust,1994,1.892008
1115,He Walked by Night,1948,2.3353
1116,Raw Deal,1948,10.091381
1117,T-Men,1947,4.237738
1118,The Children Are Watching Us,1944,0.412633
1119,Pastoral Symphony,1946,0.206154
1120,Here Comes Cookie,1935,0.083133
1121,Love In Bloom,1935,0.003387
1122,Six of a Kind,1934,0.52878
1123,The Tin Drum,1979,5.614456
1124,The Ruling Class,1972,2.186663
1125,Mina Tannenbaum,1994,0.400813
1126,2 or 3 Things I Know About Her,1967,7.273791
1127,The Bloody Child,1996,0.001287
1128,Dear God,1996,1.952957
1129,Bad Moon,1996,2.661026
1130,American Dream,1990,0.075885
1131,Best of the Best 3: No Turning Back,1995,1.567945
1132,Bob Roberts,1992,3.041772
1133,Cinema Paradiso,1988,14.177005
1134,"The Cook, the Thief, His Wife & Her Lover",1989,5.970136
1135,Dead Tired,1994,0.665616
1136,Delicatessen,1991,12.565447
1137,The Double Life of Veronique,1991,9.661817
1138,Enchanted April,1991,2.400185
1139,Paths of Glory,1957,8.548518
1140,The Grifters,1990,10.809693
1141,Hear My Song,1991,0.003977
1142,The Shooter,1997,0.112249
1143,The English Patient,1996,15.564161
1144,Mediterraneo,1991,5.557759
1145,My Left Foot: The Story of Christy Brown,1989,5.841931
1146,"Sex, Lies, and Videotape",1989,12.293656
1147,Passion Fish,1992,5.367604
1148,Strictly Ballroom,1992,3.233531
1149,The Thin Blue Line,1988,5.070224
1150,Tie Me Up! Tie Me Down!,1989,10.788319
1151,Madonna: Truth or Dare,1991,1.325299
1152,Paris is Burning,1990,4.101295
1153,One Flew Over the Cuckoo's Nest,1975,35.529554
1154,Up in Smoke,1978,7.194364
1155,The Empire Strikes Back,1980,19.470959
1156,The Princess Bride,1987,15.15267
1157,Raiders of the Lost Ark,1981,19.901576
1158,Brazil,1985,9.837287
1159,Aliens,1986,21.761179
1160,"The Good, the Bad and the Ugly",1966,16.788787
1161,Withnail & I,1987,14.316459
1162,12 Angry Men,1957,16.503959
1163,Lawrence of Arabia,1962,10.893332
1164,A Clockwork Orange,1971,17.112594
1165,To Kill a Mockingbird,1962,14.284787
1166,Apocalypse Now,1979,13.5963
1167,Once Upon a Time in the West,1968,15.589351
1168,Return of the Jedi,1983,14.586087
1169,Wings of Desire,1987,6.357321
1170,The Third Man,1949,8.513889
1171,GoodFellas,1990,15.424092
1172,Alien,1979,23.37742
1173,Army of Darkness,1992,10.704612
1174,The Big Blue,1988,13.503815
1175,Ran,1985,12.250232
1176,The Killer,1989,8.019837
1177,Psycho,1960,36.826309
1178,The Blues Brothers,1980,10.076901
1179,The Godfather: Part II,1974,36.629307
1180,Full Metal Jacket,1987,13.94148
1181,A Grand Day Out,1990,7.617298
1182,Henry V,1989,7.307967
1183,Amadeus,1984,12.677592
1184,The Quiet Man,1952,8.762386
1185,Once Upon a Time in America,1984,32.182851
1186,Raging Bull,1980,8.868558
1187,Annie Hall,1977,18.146043
1188,The Right Stuff,1983,14.902397
1189,Stalker,1979,7.787515
1190,Das Boot,1981,8.80338
1191,The Sting,1973,12.016821
1192,Harold and Maude,1971,10.878112
1193,Trust,1990,4.085688
1194,The Seventh Seal,1957,6.47828
1195,Local Hero,1983,10.636074
1196,The Terminator,1984,19.293562
1197,Braindead,1992,13.645568
1198,Glory,1989,7.521346
1199,Rosencrantz & Guildenstern Are Dead,1991,5.088457
1200,Manhattan,1979,12.050759
1201,Miller's Crossing,1990,7.495853
1202,Dead Poets Society,1989,19.905716
1203,The Graduate,1967,12.057829
1204,Touch of Evil,1958,9.665347
1205,La Femme Nikita,1990,6.586401
1206,The Bridge on the River Kwai,1957,8.851646
1207,8½,1963,6.747516
1208,Chinatown,1974,12.29227
1209,The Day the Earth Stood Still,1951,9.360003
1210,The Treasure of the Sierra Madre,1948,8.070589
1211,Bad Taste,1987,7.409599
1212,Duck Soup,1933,6.819957
1213,Better Off Dead...,1985,8.994189
1214,The Shining,1980,19.611589
1215,Stand by Me,1986,15.206957
1216,M,1931,12.752421
1217,Evil Dead II,1987,13.520764
1218,The Great Escape,1963,14.384114
1219,The Deer Hunter,1978,7.729445
1220,Diva,1981,2.211854
1221,Groundhog Day,1993,12.989627
1222,Unforgiven,1992,10.942149
1223,The Manchurian Candidate,1962,7.991677
1224,Pump up the Volume,1990,4.289341
1225,Arsenic and Old Lace,1944,13.99011
1226,Back to the Future,1985,25.778509
1227,Fried Green Tomatoes,1991,6.584254
1228,Patton,1970,14.382289
1229,Down by Law,1986,8.843551
1230,Akira,1988,10.888917
1231,Highlander,1986,16.870392
1232,Cool Hand Luke,1967,9.718713
1233,Cyrano de Bergerac,1990,5.0399
1234,Young Frankenstein,1974,9.339316
1235,Night on Earth,1991,8.291886
1236,Raise the Red Lantern,1991,7.948888
1237,The Great Dictator,1940,9.241748
1238,Fantasia,1940,8.03796
1239,High Noon,1952,16.715935
1240,The Big Sleep,1946,6.987617
1241,Heathers,1988,13.311827
1242,Somewhere in Time,1980,5.429213
1243,Ben-Hur,1959,14.319743
1244,This Is Spinal Tap,1984,13.981499
1245,Koyaanisqatsi,1982,8.802715
1246,Some Kind of Wonderful,1987,10.208658
1247,Indiana Jones and the Last Crusade,1989,14.788987
1248,Being There,1979,12.320636
1249,Gandhi,1982,12.383755
1250,The Unbearable Lightness of Being,1988,6.815147
1251,A Room with a View,1985,6.175166
1252,Real Genius,1985,11.959887
1253,Pink Floyd: The Wall,1982,6.773407
1254,The Killing Fields,1984,11.460364
1255,My Life as a Dog,1985,4.195896
1256,Forbidden Planet,1956,6.379966
1257,Field of Dreams,1989,16.759454
1258,The Man Who Would Be King,1975,6.189816
1259,Butch Cassidy and the Sundance Kid,1969,6.714577
1260,"Paris, Texas",1984,11.635837
1261,Until the End of the World,1991,2.14652
1262,When Harry Met Sally...,1989,8.34322
1263,I Shot a Man in Vegas,1996,0.005055
1264,Parallel Sons,1995,0.264398
1265,Hype!,1996,3.465337
1266,Santa with Muscles,1996,7.378936
1267,Female Perversions,1996,2.273475
1268,Mad Dog Time,1996,0.768894
1269,Breathing Room,1996,0.028988
1270,Paris Was a Woman,1996,0.036471
1271,I'm Not Rappaport,1996,0.659056
1272,Blue Juice,1995,2.199462
1273,Kids of Survival,1996,0.001178
1274,Alien³,1992,17.126768
1275,An American Werewolf in London,1981,13.390802
1276,Amityville: It's About Time,1992,2.418256
1277,Amityville 3-D,1983,7.893775
1278,Amityville: Dollhouse,1996,2.357522
1279,Amityville: A New Generation,1993,6.401828
1280,Amityville II: The Possession,1982,12.10181
1281,The Amityville Horror,1979,14.00318
1282,The Amityville Curse,1989,2.416489
1283,Blood for Dracula,1974,1.825571
1284,April Fool's Day,1986,10.301342
1285,Audrey Rose,1977,5.862098
1286,The Believers,1987,3.321608
1287,The Birds,1963,11.591462
1288,The Blob,1958,7.079055
1289,Blood Beach,1980,2.232045
1290,Body Parts,1991,3.518972
1291,The Body Snatcher,1945,2.257383
1292,Dracula,1992,16.777675
